"PlateType","PlateRows","PlateCols","PlateWells","ScreenType","ScoreType","ScoreReference","SaveDirectory","InputDirectory","SignalStatus","SecondaryMarkerStatus","PositiveControlName","NegativeControlName","Row","Col","Well","Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",6,"H06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",6,"I06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",6,"J06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",6,"K06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",6,"L06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",6,"M06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",6,"N06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",6,"O06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",6,"P06",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",7,"A07",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",7,"B07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",7,"C07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",7,"D07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",7,"E07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",7,"F07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",7,"G07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",7,"H07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",7,"I07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",7,"J07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",7,"K07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",7,"L07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",7,"M07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",7,"N07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",7,"O07","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",7,"P07",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",8,"A08",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",8,"B08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",8,"C08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",8,"D08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",8,"E08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",8,"F08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",8,"G08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",8,"H08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",8,"I08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",8,"J08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",8,"K08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",8,"L08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",8,"M08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",8,"N08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",8,"O08","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",8,"P08",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",9,"A09",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",9,"B09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",9,"C09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",9,"D09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",9,"E09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",9,"F09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",9,"G09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",9,"H09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",9,"I09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",9,"J09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",9,"K09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",9,"L09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",9,"M09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",9,"N09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",9,"O09","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",9,"P09",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",10,"A10",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",10,"B10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",10,"C10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",10,"D10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",10,"E10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",10,"F10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",10,"G10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",10,"H10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",10,"I10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",10,"J10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",10,"K10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",10,"L10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",10,"M10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",10,"N10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",10,"O10","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",10,"P10",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",11,"A11",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",11,"B11","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",11,"C11","Test Condition"
