ImageNumber,ObjectNumber,FileName_Cell_Mask,FileName_DAPI,FileName_GFP,PathName_Cell_Mask,PathName_DAPI,PathName_GFP,Children_GFP_foci_Count,Number_Object_Number,Parent_Nuclei
1,1,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,20,1,1
1,2,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,2,2
1,3,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,3,3
1,4,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,4,4
1,5,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,5,5
1,6,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,6,6
1,7,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,108,7,7
1,8,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,33,8,8
1,9,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,9,9
1,10,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,10,10
1,11,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,11,11
1,12,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,12,12
1,13,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,36,13,13
1,14,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,14,14
1,15,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,50,15,15
1,16,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,16,16
1,17,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,19,17,17
1,18,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,18,18
1,19,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,45,19,19
1,20,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,20,20
1,21,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,23,21,21
1,22,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,27,22,22
1,23,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,68,23,23
1,24,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,90,24,24
1,25,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,65,25,25
1,26,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,37,26,26
1,27,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,26,27,27
1,28,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,28,28
1,29,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,29,29
1,30,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,14,30,30
1,31,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,31,31
1,32,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,32,32
1,33,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,34,33,33
1,34,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,47,34,34
1,35,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,35,35
1,36,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,36,36
1,37,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,37,37
1,38,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,37,38,38
1,39,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,51,39,39
1,40,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,42,40,40
1,41,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,33,41,41
1,42,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,42,42
1,43,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,104,43,43
1,44,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,44,44
1,45,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,52,45,45
1,46,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,46,46
1,47,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,19,47,47
1,48,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,48,48
1,49,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,63,49,49
1,50,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,50,50
1,51,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,14,51,51
1,52,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,52,52
1,53,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,53,53
1,54,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,58,54,54
1,55,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,26,55,55
1,56,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,28,56,56
1,57,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,21,57,57
1,58,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,58,58
1,59,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,59,59
1,60,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,69,60,60
1,61,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,67,61,61
1,62,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,62,62
1,63,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,86,63,63
1,64,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,64,64
1,65,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,65,65
1,66,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,90,66,66
1,67,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,77,67,67
1,68,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,68,68
1,69,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,69,69
1,70,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,70,70
1,71,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,71,71
1,72,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,15,72,72
1,73,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,73,73
1,74,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,74,74
1,75,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,75,75
1,76,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,43,76,76
1,77,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,77,77
1,78,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,78,78
1,79,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,79,79
1,80,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,80,80
1,81,20240708-A19841_B01_s4_w3.TIF,20240708-A19841_B01_s4_w1.TIF,20240708-A19841_B01_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,94,81,81
