"PlateType","PlateRows","PlateCols","PlateWells","ScreenType","SaveDirectory","InputDirectory","SignalStatus","PositiveControlName","NegativeControlName","Row","Col","Well","Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",6,"O06","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",6,"P06",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",7,"A07",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",7,"B07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",7,"C07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",7,"D07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",7,"E07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",7,"F07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",7,"G07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",7,"H07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",7,"I07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",7,"J07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",7,"K07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",7,"L07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",7,"M07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",7,"N07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",7,"O07","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",7,"P07",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",8,"A08",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",8,"B08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",8,"C08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",8,"D08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",8,"E08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",8,"F08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",8,"G08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",8,"H08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",8,"I08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",8,"J08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",8,"K08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",8,"L08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",8,"M08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",8,"N08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",8,"O08","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",8,"P08",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",9,"A09",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",9,"B09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",9,"C09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",9,"D09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",9,"E09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",9,"F09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",9,"G09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",9,"H09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",9,"I09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",9,"J09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",9,"K09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",9,"L09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",9,"M09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",9,"N09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",9,"O09","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",9,"P09",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",10,"A10",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",10,"B10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",10,"C10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",10,"D10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",10,"E10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",10,"F10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",10,"G10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",10,"H10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",10,"I10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",10,"J10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",10,"K10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",10,"L10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",10,"M10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",10,"N10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",10,"O10","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",10,"P10",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",11,"A11",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",11,"B11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",11,"C11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",11,"D11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",11,"E11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",11,"F11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",11,"G11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",11,"H11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",11,"I11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",11,"J11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",11,"K11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",11,"L11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","M",11,"M11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","N",11,"N11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","O",11,"O11","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","P",11,"P11",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","A",12,"A12",NA
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","B",12,"B12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","C",12,"C12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","D",12,"D12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","E",12,"E12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","F",12,"F12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","G",12,"G12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","H",12,"H12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","I",12,"I12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","J",12,"J12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","K",12,"K12","Test Condition"
"16x24",16,24,384,"Chemical","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","/Users/dylan/Documents/Bioinformatics/condenscreen/Condenscreen-v1.2/DownloadCondenScreen/","OFF","WT HeLa","DMSO","L",12,"L12","Test Condition"
